track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_popular
No Apologies,Dub 7,0.923,0.468,-11.526,1,1,0.162,0.154,0.0,0.0825,0.389,140.002,281295,False
Lean On Me,Dub 7,0.953,0.394,-9.277,1,0,0.169,0.0563,0.0,0.163,0.324,119.95,306018,False
Next Step,M.M. Kellybo,0.705,0.484,-10.634,1,0,0.41,0.419,0.0,0.0963,0.681,87.867,196415,False
Niagara Falls Nigga,LS Thrillz,0.744,0.881,-2.663,1,9,0.0679,0.434,0.0,0.104,0.585,82.502,213839,False
Become,Pankratiy Popov,0.476,0.171,-14.741,1,11,0.0392,0.99,0.968,0.196,0.077,119.59,104934,False
WAITING,j e f f r i,0.631,0.361,-12.507,0,4,0.0334,0.496,0.0,0.194,0.571,119.983,209199,False
Doctor Evil,AiA LITT,0.693,0.449,-15.366,0,10,0.784,0.0187,0.0,0.148,0.764,109.71,150624,False
CAR WARZ (INTRO),KP SKYWALKA,0.752,0.354,-13.417,1,11,0.399,0.142,0.0,0.164,0.325,124.31,92291,False
WEATHER BREAK,KP SKYWALKA,0.868,0.462,-13.043,0,4,0.415,0.011,0.0,0.0724,0.408,130.063,124202,False
KITCHEN,KP SKYWALKA,0.751,0.398,-13.235,0,8,0.166,0.547,0.0,0.129,0.274,129.85,135027,False
SHXTFACE,KP SKYWALKA,0.68,0.518,-12.34,1,7,0.21,0.0432,0.0,0.323,0.135,133.0,160584,False
SKELETON MUSIC,KP SKYWALKA,0.871,0.292,-16.279,1,7,0.672,0.0797,0.0,0.148,0.453,122.985,83405,False
KILLAS & DEALERS,KP SKYWALKA,0.921,0.427,-15.344,1,4,0.402,0.0107,0.0,0.0583,0.849,136.03,113554,False
ALL ALONE,KP SKYWALKA,0.759,0.396,-14.276,1,1,0.333,0.315,0.0,0.124,0.253,129.797,110002,False
LETTER 2 DA STREETS,KP SKYWALKA,0.91,0.401,-14.301,0,4,0.384,0.027,0.0,0.0993,0.916,138.942,119197,False
ANY OPP,KP SKYWALKA,0.584,0.45,-13.198,1,4,0.229,0.0138,0.0,0.249,0.333,132.122,118374,False
SEDAN,KP SKYWALKA,0.847,0.221,-17.63,0,3,0.414,0.545,0.0,0.116,0.21,125.07,138031,False
PREACH,KP SKYWALKA,0.853,0.363,-12.578,1,11,0.204,0.00252,0.00095,0.0512,0.47,149.953,216059,False
I Got Next,Fix 4 Life,0.864,0.47,-16.724,1,2,0.442,0.139,0.0,0.0374,0.55,95.086,192000,False
Intro,Chente Corleone,0.718,0.424,-7.807,1,1,0.153,0.0276,0.0,0.0531,0.371,149.989,119707,False
Mob Shit,Chente Corleone,0.856,0.73,-6.323,0,6,0.3,0.436,0.0,0.108,0.358,89.49,246693,False
Roll Up the Dank,Chente Corleone,0.876,0.603,-7.56,0,8,0.196,0.134,0.0,0.106,0.546,132.068,206013,False
G File (feat. Big Oso Loc),Chente Corleone,0.904,0.681,-6.357,0,11,0.304,0.0908,0.0,0.0984,0.658,88.007,229080,False
Sittin Sideways (feat. Whiskey Loc & Tha Affiliation),Chente Corleone,0.842,0.677,-7.197,1,7,0.43,0.646,0.0,0.0948,0.799,77.491,249493,False
Still Hustlin (feat. Tito B & Whiskey Loc),Chente Corleone,0.815,0.539,-8.292,0,4,0.313,0.0251,0.0,0.142,0.324,83.967,218653,False
Life (feat. Pancho Lynie),Chente Corleone,0.779,0.6,-9.924,1,8,0.279,0.0605,0.0,0.0778,0.151,168.078,220000,False
"Retaliaton Is a Must (feat. Bandit, Phat Joe, Frankie Hood, Doonworth & Tweety)",Chente Corleone,0.732,0.725,-9.401,0,11,0.356,0.175,0.0,0.107,0.397,77.034,238480,False
Mind of a Killa (feat. Bandit & Whiskey Loc),Chente Corleone,0.621,0.714,-6.209,1,9,0.365,0.191,0.0,0.214,0.459,73.953,246427,False
Smoke With Me,Chente Corleone,0.906,0.599,-7.907,1,2,0.26,0.00248,0.0,0.0767,0.647,85.522,213853,False
Certified Weight (feat. Bukky),Chente Corleone,0.792,0.568,-8.838,0,4,0.357,0.215,0.0,0.129,0.544,157.101,192600,False
Cash Dreams (feat. 1 Duce),Chente Corleone,0.867,0.643,-6.472,1,1,0.224,0.00471,0.0,0.105,0.646,85.513,261040,False
"Bay 2 the Valley (feat. Lil Coner, Whiskey Loc, Pancho Lynie, Tito B & Lil Trueno)",Chente Corleone,0.866,0.599,-8.567,1,1,0.133,0.021,0.0,0.0528,0.715,144.026,266667,False
Outro,Chente Corleone,0.685,0.467,-8.619,1,1,0.0661,0.00745,0.0205,0.123,0.336,149.99,70387,False
I Need You Now,Danny Damian,0.692,0.85,-11.677,0,9,0.0669,0.0745,0.0,0.102,0.74,125.035,161253,False
Dance Through the Night,George Patino,0.732,0.602,-10.656,1,0,0.159,0.0141,0.0238,0.0763,0.469,124.968,157453,False
Let's Do it,Leo De Leon,0.722,0.599,-10.953,0,9,0.209,0.127,9.01e-06,0.0826,0.606,129.08,133800,False
I'll Always Love You,Mila Marcil,0.758,0.77,-8.815,1,1,0.0781,0.0415,0.156,0.134,0.708,129.281,215973,False
Latinos En La Casa,DJ Felony,0.773,0.799,-11.61,1,0,0.069,0.0128,0.355,0.0762,0.789,129.151,148693,False
Endlessly,Danny Damian,0.714,0.433,-15.607,1,7,0.0492,0.0161,0.186,0.286,0.441,129.162,237827,False
Ya No Quiero,George Patino,0.653,0.683,-13.978,0,9,0.166,0.0962,1.96e-05,0.575,0.691,128.888,126573,False
Somebody Scream,DJ Felony,0.424,0.542,-15.195,1,1,0.0429,0.00539,0.883,0.0642,0.72,128.03,110800,False
Somewhere Tonite,Danny Damian,0.533,0.728,-10.888,1,0,0.0927,0.297,0.00266,0.158,0.521,128.527,246547,False
Tell Me Why,Leo De Leon,0.643,0.675,-13.225,1,0,0.0578,0.0967,0.143,0.359,0.709,129.709,148173,False
Just Another Love,A.T.O.P.,0.613,0.603,-10.352,0,6,0.108,0.24,2.46e-06,0.168,0.863,65.04,169747,False
Land of Dreams,George Patino,0.673,0.662,-13.254,1,8,0.0675,0.00388,0.000847,0.388,0.426,129.649,144173,False
Party With Me,Mila Marcil,0.75,0.804,-15.651,0,9,0.131,0.0659,6.94e-05,0.225,0.691,130.08,103360,False
My Only Love,George Patino,0.663,0.735,-13.259,0,9,0.0511,0.291,0.00936,0.332,0.463,129.959,169880,False
You Look So Good,Danny Damian,0.641,0.694,-12.135,0,6,0.0416,0.0504,0.856,0.149,0.545,130.775,205427,False
Whole Lotta Luv,Mila Marcil,0.693,0.673,-11.343,0,9,0.177,0.126,0.0439,0.191,0.833,133.619,172493,False
After All This Time,Leo De Leon,0.768,0.55,-12.615,1,8,0.107,0.0127,6.25e-05,0.12,0.298,131.614,225907,False
Wanna Be Your Lover,Anisa Lano,0.726,0.654,-14.968,0,1,0.0477,0.0023,0.0015,0.0743,0.763,131.371,179053,False
Give Your Love,Leo De Leon,0.647,0.638,-15.252,1,1,0.0482,0.00185,0.0022,0.0844,0.832,131.544,165933,False
Get On Down,DJ Felony,0.777,0.708,-13.85,0,10,0.0878,0.0111,0.687,0.263,0.7,133.1,117320,False
What Can I Say?,Danny Damian,0.332,0.585,-12.42,1,7,0.0771,0.000823,0.307,0.0719,0.443,133.021,129773,False
Latin Kraze,George Patino,0.554,0.598,-12.37,0,11,0.145,0.0354,0.000385,0.0926,0.731,132.958,279533,False
Forever (You & Me),George Patino,0.553,0.737,-13.398,0,9,0.0435,0.0029,1.19e-05,0.358,0.167,104.102,103226,False
I Don't Think So,Mila Marcil,0.769,0.676,-8.411,1,9,0.0442,0.095,0.000137,0.068,0.345,130.02,234800,False
El Año Viejo,Tony Camargo,0.741,0.613,-7.615,1,0,0.335,0.605,0.0,0.116,0.894,159.356,185133,False
El Bodeguero,Orquesta Aragón,0.753,0.544,-6.953,1,8,0.0409,0.752,0.0,0.228,0.851,113.474,181000,False
La Cocaleca,Pérez Prado,0.717,0.723,-7.275,1,5,0.208,0.556,0.069,0.276,0.674,130.394,187107,False
La Culebra,Beny Moré,0.705,0.588,-5.177,0,6,0.0872,0.796,0.0,0.348,0.928,115.881,188560,False
Amalia Batista,Lobo Y Melon Y Su Conjunto,0.585,0.786,-5.704,1,0,0.0584,0.714,0.000907,0.0603,0.934,116.43,187800,False
Almendra,Mariano Mercerón Y Su Orquesta,0.578,0.302,-7.038,1,0,0.0357,0.662,0.719,0.039,0.614,106.97,199693,False
El Caballo y la Montura,Son Clave De Oro,0.558,0.81,-5.459,0,0,0.104,0.821,0.273,0.312,0.907,102.288,203960,False
Cogele Bien el Compas,Enrique Jorrin Y Su Orquesta,0.472,0.412,-9.158,1,7,0.0346,0.332,0.0,0.203,0.917,162.603,182267,False
La Bandolera,Tony Camargo,0.932,0.654,-8.274,1,7,0.0459,0.561,0.000441,0.0257,0.99,114.744,188000,False
Bonito y Sabroso,Beny Moré,0.894,0.534,-6.826,1,10,0.0504,0.51,4.84e-06,0.565,0.935,124.938,173640,False
Mambo No. 8,Pérez Prado,0.602,0.64,-5.747,1,1,0.117,0.731,0.888,0.174,0.608,133.39,188427,False
Nereidas,Mariano Mercerón Y Su Orquesta,0.7,0.283,-6.344,1,2,0.0545,0.954,0.902,0.0865,0.45,117.424,200173,False
Micaela,Luis Carlos Meyer,0.404,0.846,-4.898,1,10,0.0567,0.803,0.000185,0.35,0.961,167.65,167267,False
La Blusa Azul,Enrique Jorrin Y Su Orquesta,0.702,0.505,-8.256,0,9,0.0517,0.0468,0.14,0.0835,0.786,131.121,172973,False
Mambo Del Politecnico,Pérez Prado,0.742,0.923,-6.606,1,8,0.257,0.583,0.846,0.0532,0.659,151.249,195600,False
El Maletero,Orquesta Aragón,0.646,0.408,-8.15,0,5,0.0407,0.772,0.0,0.113,0.878,134.405,160093,False
El Gallo Tuerto,Luis Carlos Meyer,0.477,0.809,-3.985,1,10,0.0577,0.79,3.84e-06,0.346,0.875,78.342,166960,False
La Sitiera,Lobo Y Melon Y Su Conjunto,0.576,0.462,-9.938,0,10,0.107,0.676,2.47e-06,0.414,0.783,129.321,175107,False
La Margarita,Mariano Mercerón Y Su Orquesta,0.69,0.594,-6.217,1,0,0.0324,0.689,0.672,0.214,0.618,111.776,183067,False
La Mucura,Beny Moré,0.492,0.904,-4.612,0,5,0.0531,0.747,0.00269,0.103,0.962,118.518,190040,False
Lay Me Down,The People Brothers Band,0.444,0.792,-6.945,0,4,0.0707,0.337,0.0,0.184,0.831,185.931,263920,False
Hungry Dog,The People Brothers Band,0.58,0.541,-8.227,0,4,0.0266,0.534,0.01,0.499,0.345,134.894,224627,False
The Light,The People Brothers Band,0.701,0.396,-11.072,0,4,0.0327,0.537,2.4e-05,0.136,0.386,139.942,317520,False
Kisses,The People Brothers Band,0.579,0.489,-8.281,1,0,0.0428,0.678,0.0,0.124,0.671,155.94,222467,False
Bitter Rain,The People Brothers Band,0.467,0.473,-7.069,1,0,0.0298,0.169,7.41e-05,0.199,0.276,111.904,350187,False
Live People,The People Brothers Band,0.517,0.586,-8.8,1,7,0.0575,0.516,1.76e-06,0.0929,0.776,175.457,275440,False
Scene of the Crime,The People Brothers Band,0.65,0.42,-8.926,0,6,0.0312,0.658,0.0,0.124,0.592,135.847,313733,False
Home,The People Brothers Band,0.49,0.403,-8.75,1,0,0.0296,0.274,0.021,0.117,0.262,126.089,281360,False
Letters,The People Brothers Band,0.789,0.625,-8.549,1,2,0.0319,0.347,0.000386,0.0765,0.961,120.135,220587,False
Love Messenger,The People Brothers Band,0.595,0.66,-7.064,1,11,0.0305,0.416,0.0,0.107,0.831,90.033,261867,False
You Already Knew,The People Brothers Band,0.585,0.355,-12.301,0,2,0.0295,0.664,7.64e-06,0.105,0.394,123.947,264240,False
St James Infirmary,The People Brothers Band,0.554,0.644,-7.943,0,5,0.0525,0.435,2e-06,0.292,0.756,180.131,251827,False
Ride,The People Brothers Band,0.632,0.768,-6.416,1,0,0.0257,0.0971,0.000753,0.337,0.895,98.114,285333,False
Kc Strut,The People Brothers Band,0.507,0.628,-8.376,0,11,0.0498,0.442,0.0,0.211,0.679,172.439,187080,False
Excalibur,The People Brothers Band,0.536,0.549,-8.442,1,4,0.0318,0.531,0.596,0.115,0.217,132.246,390320,False
Real Lyfe Street Starz Freestyle,Lil Carter Park,0.867,0.395,-9.805,1,1,0.31,0.0168,0.0,0.104,0.229,120.107,227160,False
Still Gon' Po' (Intro),Somethin’ To Lean To,0.699,0.415,-18.549,1,10,0.936,0.863,0.000307,0.872,0.584,118.725,38373,False
Somethin' To Lean To,Somethin’ To Lean To,0.797,0.698,-4.997,1,2,0.242,0.0661,1.74e-06,0.0686,0.762,123.01,340147,False
"Let'S Party (feat. Reese, Lil’ T & Papa Reu)",Somethin’ To Lean To,0.811,0.882,-2.986,1,1,0.221,0.256,0.000229,0.306,0.841,138.551,338800,False
"Young Greedy Hawgz (Freestyle) (feat. JB, Mr. Thai-Coon, Kid2Face, PSK-13 & A.Y.)",Somethin’ To Lean To,0.692,0.874,-4.038,1,1,0.456,0.459,0.000557,0.102,0.629,77.016,431667,False
Keep Watchin' Me (feat. Guerilla Maab),Somethin’ To Lean To,0.832,0.769,-4.149,1,1,0.256,0.434,6.3e-05,0.156,0.636,136.943,386120,False
Diamonds & Gold (feat. Reese & Lil’ Flex),Somethin’ To Lean To,0.816,0.803,-5.169,0,10,0.271,0.323,0.0,0.361,0.579,80.791,241147,False
"Gots 2 B Everythang (feat. Lil’ Flex, Den-Den, Lil’ James & Yungstar)",Somethin’ To Lean To,0.777,0.619,-5.118,0,4,0.284,0.435,0.0,0.105,0.471,132.338,383693,False
Tint N Bang (feat. Lil’ Keke),Somethin’ To Lean To,0.603,0.495,-6.233,1,8,0.0364,0.0568,0.0017,0.218,0.113,107.714,514027,False
"Nightshift & Beltway 8 (Freestyle) (feat. Mr. Thai-Coon, Kid2Face, JB & Tadow)",Somethin’ To Lean To,0.753,0.8,-4.005,0,6,0.348,0.365,1.21e-05,0.0666,0.617,104.112,368840,False
All Headz Turn,Somethin’ To Lean To,0.723,0.756,-3.953,0,10,0.15,0.402,0.0,0.162,0.557,143.009,349000,False
"Moonroof (Freestyle) (feat. Mr. Thai-Coon, Bubba Luv & A.Y.)",Somethin’ To Lean To,0.812,0.788,-4.752,1,7,0.316,0.0256,1.96e-06,0.256,0.594,82.962,386267,False
Party At My Mattress,Somethin’ To Lean To,0.802,0.606,-4.922,1,1,0.26,0.411,0.000354,0.171,0.603,138.496,332307,False
"Roll Wit Us (Freestyle) (feat. JB, A.Y., Mr. Thai-Coon & Bubba Luv)",Somethin’ To Lean To,0.531,0.601,-4.394,0,10,0.424,0.546,2.68e-05,0.531,0.309,200.687,302907,False
The Way I See It,Lightshow,0.833,0.756,-7.014,0,6,0.374,0.141,0.0,0.103,0.432,125.012,224628,False
Paul Pierce,Lightshow,0.877,0.811,-6.547,0,11,0.224,0.128,2.05e-06,0.83,0.927,134.014,209007,False
I Came Up (feat. Bigg Bank Benjii),Lightshow,0.894,0.767,-5.747,1,9,0.279,0.0749,0.0247,0.127,0.314,117.936,238186,False
Pounds > Pleas,Lightshow,0.957,0.695,-5.823,1,4,0.284,0.0224,0.0,0.0514,0.613,114.936,256915,False
Family,Lightshow,0.853,0.645,-6.278,0,6,0.0781,0.0142,0.0,0.143,0.606,130.073,214963,False
Proper (feat. Kap G),Lightshow,0.8,0.478,-6.93,0,1,0.148,0.00631,0.0,0.338,0.151,119.952,205898,False
Yeen Gotta,Lightshow,0.897,0.618,-5.766,1,8,0.095,0.019,3.91e-06,0.124,0.207,121.051,257568,False
All da Money,Lightshow,0.831,0.54,-5.983,1,6,0.0325,0.00812,0.0,0.168,0.621,130.046,211018,False
Four 4'z (feat. Uptown Pacco),Lightshow,0.739,0.59,-7.734,1,11,0.0355,0.00033,3.31e-06,0.0907,0.068,131.953,241973,False
Cali Prices (feat. Big Shaad),Lightshow,0.875,0.539,-6.243,1,7,0.251,0.00192,0.000346,0.465,0.124,135.961,198976,False
Play Your Role,Lightshow,0.785,0.788,-6.059,0,5,0.245,0.000196,2.66e-06,0.216,0.551,140.011,209007,False
Who I Lean On,Lightshow,0.75,0.809,-5.181,0,4,0.0966,0.00216,0.0,0.151,0.224,146.012,170763,False
Plug Luv (feat. Kap G),Lightshow,0.932,0.621,-5.873,1,11,0.227,0.00344,0.0,0.0948,0.304,119.966,203495,False
It's Alright (feat. Shy Glizzy),Lightshow,0.851,0.613,-6.501,1,11,0.0818,0.000249,0.0,0.234,0.308,130.047,255374,False
I'd Rather Be,Lightshow,0.743,0.664,-6.039,0,7,0.227,3.57e-05,0.000198,0.11,0.281,119.993,212272,False
We Up,Lightshow,0.907,0.716,-4.68,0,5,0.327,0.0485,0.0,0.276,0.536,129.045,207753,False
How High (feat. Oneway Boobe),Lightshow,0.836,0.652,-6.269,0,10,0.216,0.00526,0.0,0.18,0.263,122.986,191740,False
Live My Life,Lightshow,0.875,0.894,-4.235,1,10,0.188,0.315,2.7e-05,0.314,0.777,129.983,193725,False
Better Way,Lightshow,0.816,0.756,-5.774,1,1,0.293,0.00165,0.0,0.214,0.683,150.099,172592,False
Only God can judge FENDI,Elijah Wallace,0.675,0.5,-9.985,1,1,0.487,0.0202,0.000133,0.102,0.308,152.424,188235,False
Unseen,Curved Light,0.236,0.445,-13.315,0,5,0.0887,0.749,0.704,0.327,0.067,106.764,189833,False
Unheard,Curved Light,0.26,0.817,-6.927,1,5,0.0658,0.00146,0.0197,0.431,0.0738,148.972,176125,False
Assembly,Curved Light,0.522,0.912,-4.441,0,5,0.0495,0.00068,0.652,0.136,0.25,149.754,216646,False
Lifted,Curved Light,0.177,0.411,-9.852,1,3,0.0316,0.442,0.842,0.135,0.0736,105.956,203750,False
GMega,Curved Light,0.327,0.65,-7.644,0,0,0.0493,0.0262,0.382,0.13,0.0927,124.565,256228,False
Scorched Earth,Curved Light,0.313,0.808,-4.9,0,0,0.0397,0.000533,0.767,0.139,0.439,149.437,242886,False
Ghost Traces,Curved Light,0.223,0.125,-13.674,0,5,0.0363,0.917,0.844,0.111,0.0691,108.559,189594,False
Desync,Curved Light,0.26,0.23,-9.438,0,0,0.0331,0.867,0.0781,0.575,0.0567,146.04,208142,False
Resync,Curved Light,0.52,0.788,-4.043,1,5,0.0455,0.00603,0.908,0.153,0.717,74.909,202126,False
Chimera,Curved Light,0.113,0.427,-6.002,0,0,0.0325,0.171,0.127,0.292,0.0786,74.833,245239,False
Materia,Curved Light,0.229,0.363,-10.192,0,0,0.0361,0.464,0.174,0.084,0.111,134.25,318524,False
Revenant,Curved Light,0.282,0.927,-5.546,0,0,0.234,0.00535,0.799,0.388,0.0473,149.975,169375,False
Perfect Blue,Curved Light,0.247,0.298,-8.859,0,7,0.0311,0.923,0.916,0.0958,0.08,59.589,322186,False
She’s Strange,Sir Nyles,0.759,0.696,-7.983,1,1,0.0563,0.00624,6.77e-06,0.436,0.419,107.001,209257,False
J.J. Caillier Baby,J.J. Caillier and the Zydeco Knockouts,0.646,0.533,-10.208,0,2,0.102,0.43,0.0,0.0636,0.952,77.404,262600,False
She Likes Money,J.J. Caillier and the Zydeco Knockouts,0.643,0.623,-9.927,0,9,0.244,0.0901,0.0,0.318,0.891,79.48,284747,False
Lookin for Her,J.J. Caillier and the Zydeco Knockouts,0.733,0.718,-10.043,0,9,0.0443,0.118,7.25e-06,0.285,0.961,146.261,211800,False
I'm All Alone,J.J. Caillier and the Zydeco Knockouts,0.716,0.677,-8.231,1,0,0.198,0.22,1.15e-05,0.0842,0.947,159.273,186240,False
Feelin Good,J.J. Caillier and the Zydeco Knockouts,0.817,0.584,-8.404,1,10,0.085,0.0104,9.48e-06,0.243,0.963,145.525,264947,False
No Stoppin,J.J. Caillier and the Zydeco Knockouts,0.686,0.571,-9.974,1,7,0.0548,0.0169,2.06e-05,0.156,0.843,75.585,214027,False
Neon Moon,J.J. Caillier and the Zydeco Knockouts,0.726,0.407,-11.669,1,5,0.0281,0.561,3.69e-06,0.129,0.898,108.523,261213,False
Rock the House,J.J. Caillier and the Zydeco Knockouts,0.822,0.712,-7.944,0,9,0.225,0.00262,0.0,0.0874,0.927,150.47,306560,False
My Lil Woman,J.J. Caillier and the Zydeco Knockouts,0.825,0.674,-9.391,1,7,0.231,0.146,4.43e-05,0.115,0.969,141.617,184707,False
I Can Give You What You Want,J.J. Caillier and the Zydeco Knockouts,0.694,0.553,-13.135,1,10,0.0392,0.0325,0.072,0.11,0.746,150.246,335520,False
She's the Bomb (Remix),J.J. Caillier and the Zydeco Knockouts,0.887,0.529,-11.355,1,0,0.326,0.0197,8.4e-06,0.108,0.959,145.988,240880,False
She Gon Go - Instrumental,B Lou,0.932,0.597,-13.152,0,10,0.102,0.000138,0.825,0.11,0.2,103.98,164300,False
Brandy,The Fruits,0.603,0.731,-7.847,1,4,0.0397,0.0966,1.33e-05,0.321,0.711,131.883,179000,False
Feel The Together,Hadrian Prosper,0.729,0.407,-5.482,0,6,0.031,0.184,0.737,0.145,0.489,80.003,116810,False
Where The Cash At,slimdadon,0.827,0.527,-14.308,1,1,0.293,0.091,0.0,0.056,0.36,119.969,333349,False
6 Min Of Lyrics,slimdadon,0.589,0.762,-13.342,1,1,0.118,0.00148,0.000603,0.337,0.115,135.87,486896,False
Bang With My Tool,slimdadon,0.879,0.192,-20.811,1,10,0.299,0.00543,0.0,0.203,0.0832,131.031,136385,False
No No No,slimdadon,0.738,0.391,-14.087,0,1,0.471,0.108,0.0,0.266,0.685,123.317,211252,False
Goes Off,slimdadon,0.651,0.316,-17.493,0,1,0.476,0.0742,0.0,0.11,0.2,118.345,319007,False
Gangsta Life,slimdadon,0.665,0.514,-13.247,0,3,0.532,0.303,0.0,0.128,0.602,132.015,199105,False
Blowin On Jamaica,slimdadon,0.875,0.423,-13.609,1,1,0.354,0.0773,0.0,0.102,0.185,113.567,257176,False
Im A Hustler,slimdadon,0.585,0.457,-15.045,0,10,0.14,0.0387,0.0,0.362,0.269,111.853,433084,False
What You Know My City,slimdadon,0.798,0.362,-17.535,1,0,0.371,0.0585,0.0,0.104,0.155,121.647,227396,False
Kill You Bitches,slimdadon,0.334,0.636,-11.76,0,1,0.805,0.139,0.0,0.388,0.455,75.841,195056,False
East Side,slimdadon,0.802,0.476,-14.179,1,1,0.428,0.431,0.0,0.471,0.427,114.593,203886,False
Warning Shot,slimdadon,0.704,0.275,-18.09,1,1,0.664,0.0931,0.0,0.0887,0.254,125.442,156865,False
Aint Fucking Wth Me,slimdadon,0.709,0.231,-17.003,0,1,0.485,0.45,0.0,0.0864,0.137,129.626,98351,False
Hearing About,slimdadon,0.741,0.177,-18.798,1,1,0.412,0.159,0.0,0.343,0.291,124.963,101355,False
Something For You,slimdadon,0.516,0.478,-12.642,1,1,0.475,0.291,0.0,0.0728,0.336,81.084,338678,False
Story To Tell,slimdadon,0.686,0.538,-13.944,0,8,0.302,0.323,1.51e-06,0.888,0.751,126.714,155011,False
Blood,slimdadon,0.731,0.795,-5.01,1,1,0.397,0.0539,0.0,0.248,0.603,130.715,145685,False
The Difference Between Me And Yall,slimdadon,0.61,0.707,-4.685,1,1,0.41,0.75,0.0,0.172,0.733,128.543,288261,False
Bang With My Tool 2,slimdadon,0.839,0.384,-7.319,1,10,0.376,0.00546,0.0,0.211,0.0989,131.0,200020,False
Say A Prayer,slimdadon,0.628,0.675,-5.267,1,1,0.419,0.384,0.0,0.119,0.65,123.247,305920,False
I Grew Up A Screw Up,slimdadon,0.488,0.705,-5.84,1,1,0.408,0.0963,0.0,0.0877,0.498,124.207,307069,False
For My People,slimdadon,0.661,0.381,-11.717,1,1,0.326,0.00455,0.0,0.0857,0.224,128.017,246465,False
Let's Get It On,Jay Tee,0.814,0.336,-7.745,1,11,0.0742,0.0379,0.41,0.143,0.0789,94.009,235400,False
Sexy Flame,Jay Tee,0.734,0.539,-10.711,1,2,0.155,0.0168,6.37e-06,0.0889,0.379,86.002,234973,False
Get Together,Jay Tee,0.743,0.479,-9.569,0,4,0.0607,0.0102,0.00487,0.109,0.778,165.614,272227,False
It Ain't Even Like That,Jay Tee,0.813,0.53,-5.781,0,5,0.0874,0.306,0.0,0.279,0.561,120.96,199560,False
One Night,Jay Tee,0.831,0.537,-6.778,0,4,0.0961,0.00955,0.0,0.0843,0.232,96.026,222827,False
You Told Me,Jay Tee,0.818,0.646,-7.394,0,10,0.0929,0.00537,0.000136,0.0434,0.701,92.009,253373,False
Feelin' You,Jay Tee,0.799,0.719,-7.318,0,4,0.149,0.000441,0.0194,0.246,0.585,87.009,203573,False
Take My Hand,Jay Tee,0.766,0.736,-5.191,1,2,0.113,0.00482,0.0,0.0751,0.418,95.199,208467,False
Heavy On My Mind,Jay Tee,0.611,0.705,-8.862,1,6,0.0531,0.00449,0.000538,0.051,0.48,74.084,298693,False
She's My Homie,Jay Tee,0.707,0.619,-7.361,1,7,0.0333,0.0147,0.0409,0.0921,0.803,136.014,283333,False
Every Minute,Jay Tee,0.62,0.681,-4.464,0,6,0.0797,0.0345,0.0,0.153,0.414,75.003,222027,False
Balance,Lelo,0.605,0.385,-11.782,1,1,0.419,0.00184,0.0,0.134,0.237,148.505,103053,False
petco,Project Poppa,0.826,0.532,-11.609,1,5,0.313,0.0164,0.0,0.125,0.435,97.075,108931,False
russian roulette,Project Poppa,0.866,0.554,-8.881,1,1,0.286,0.0247,0.0,0.354,0.373,97.073,90180,False
ar 15,Project Poppa,0.86,0.462,-14.158,1,0,0.375,0.22,0.0,0.0749,0.595,96.917,99030,False
hell cat,Project Poppa,0.84,0.498,-8.815,1,1,0.257,0.146,0.0,0.136,0.184,98.99,146616,False
lane life,Project Poppa,0.73,0.779,-6.869,1,9,0.396,0.0868,0.0,0.131,0.234,99.598,115898,False
ha ha,Project Poppa,0.804,0.604,-6.775,0,8,0.177,0.15,0.0,0.0858,0.573,99.019,106152,False
xd and glock,Project Poppa,0.703,0.702,-7.013,0,3,0.323,0.467,0.0,0.165,0.512,98.174,146990,False
steve austin,Project Poppa,0.708,0.704,-7.812,0,8,0.292,0.365,0.0,0.0635,0.668,96.928,108442,False
Almeria Tierra Noble - Live At The Royal Albert Hall / 2012,David Bisbal,0.441,0.516,-8.912,0,2,0.124,0.809,0.0,0.737,0.275,107.357,246067,False
El Ruido - Live At The Royal Albert Hall / 2012,David Bisbal,0.614,0.399,-10.484,1,4,0.112,0.373,0.0,0.35,0.241,139.189,261107,False
Lloraré Las Penas - Live At The Royal Albert Hall / 2012,David Bisbal,0.711,0.786,-8.352,0,8,0.0674,0.0805,2.59e-06,0.682,0.511,102.046,285773,False
En Un Rincón Del Alma - Live At The Royal Albert Hall / 2012,David Bisbal,0.274,0.356,-10.074,0,4,0.0503,0.45,0.0,0.636,0.255,174.338,259160,False
Besos De Tu Boca - Live At The Royal Albert Hall / 2012,David Bisbal,0.749,0.71,-8.897,0,10,0.107,0.114,0.0,0.185,0.788,104.111,234867,False
Ave María - Live At The Royal Albert Hall / 2012,David Bisbal,0.726,0.558,-8.02,1,2,0.09,0.102,0.0,0.653,0.701,130.027,231347,False
Adoro - Live At The Royal Albert Hall / 2012,David Bisbal,0.348,0.214,-8.519,1,5,0.0388,0.87,0.0,0.827,0.162,135.31,309200,False
